Data	etched_(Thermal_SiO2)_15sec
Recipe	SINGH
Site Name	
Points	276
X-Resolution	0.400000
X-Coord	-481.75
Y-Coord	212.85
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
132	   -185776	   1098.98	   1093.28	   1093.28	   1093.28
133	   -185814	   1061.05	   1071.25	   1071.25	   1071.25
134	   -185822	   1053.45	   1048.28	   1048.28	   1048.28
135	   -185859	   1016.61	   1030.34	   1030.34	   1030.34
136	   -185878	   997.094	   1019.26	   1019.26	   1019.26
137	   -185837	   1038.28	   1007.44	   1007.44	   1007.44
138	   -185838	    1037.2	    983.75	    983.75	    983.75
139	   -185983	   891.969	    955.23	    955.23	    955.23
140	   -185988	   887.641	   941.095	   941.095	   941.095
141	   -185877	   998.188	   937.342	   937.342	   937.342
142	   -185899	   976.516	   920.216	   920.216	   920.216
143	   -186029	   846.453	   888.419	   888.419	   888.419
144	   -186069	   806.359	   866.566	   866.566	   866.566
145	   -186000	   875.719	   865.156	   865.156	   865.156
146	   -185974	   901.734	   865.545	   865.545	   865.545
147	   -185983	   891.969	   847.326	   847.326	   847.326
148	   -186085	   790.094	   814.979	   814.979	   814.979
149	   -186140	   734.828	   791.505	   791.505	   791.505
150	   -186097	   778.172	   786.763	   786.763	   786.763
151	   -186029	   846.453	   783.015	   783.015	   783.015
152	   -186080	   795.516	    763.27	    763.27	    763.27
153	   -186219	   656.781	   740.626	   740.626	   740.626
154	   -186179	   695.813	   733.404	   733.404	   733.404
155	   -186032	   843.203	   725.087	   725.087	   725.087
156	   -186135	   740.234	   692.716	   692.716	   692.716
157	   -186375	   500.719	   657.602	   657.602	   657.602
158	   -186248	   627.531	    649.11	    649.11	    649.11
159	   -186075	   799.844	   646.343	   646.343	   646.343
160	   -186272	   603.688	   620.298	   620.298	   620.298
161	   -186390	   485.547	   589.643	   589.643	   589.643
162	   -186290	    585.25	   578.891	   578.891	   578.891
163	   -186219	   656.781	   574.171	   574.171	   574.171
164	   -186345	   529.984	   558.461	   558.461	   558.461
165	   -186387	   488.797	   539.884	   539.884	   539.884
166	   -186289	   586.344	   523.299	   523.299	   523.299
167	   -186362	   513.719	   501.139	   501.139	   501.139
168	   -186465	   410.766	   477.734	   477.734	   477.734
169	   -186387	   488.797	   463.021	   463.021	   463.021
170	   -186408	   467.125	   455.353	   455.353	   455.353
171	   -186481	   394.516	   450.076	   450.076	   450.076
172	   -186363	   512.641	   440.174	   440.174	   440.174
