Data	etched_(PECVD_SiO2)_20sec
Recipe	SINGH
Site Name	
Points	3356
X-Resolution	0.400000
X-Coord	-5106.42
Y-Coord	1020.80
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
153	  -85593.1	  -2027.79	   -2112.9	   -2112.9	   -2112.9
154	  -85835.9	  -2270.56	  -2144.67	  -2144.67	  -2144.67
155	    -85799	  -2233.71	  -2149.82	  -2149.82	  -2149.82
156	  -85619.1	   -2053.8	  -2126.72	  -2126.72	  -2126.72
157	  -85609.4	  -2044.05	  -2117.29	  -2117.29	  -2117.29
158	  -85690.6	  -2125.33	  -2139.67	  -2139.67	  -2139.67
159	  -85820.7	  -2255.39	  -2166.67	  -2166.67	  -2166.67
160	  -85767.6	  -2202.28	  -2170.21	  -2170.21	  -2170.21
161	  -85652.7	   -2087.4	  -2156.78	  -2156.78	  -2156.78
162	  -85743.8	  -2178.44	  -2146.08	  -2146.08	  -2146.08
163	  -85699.3	     -2134	  -2145.99	  -2145.99	  -2145.99
164	    -85657	  -2091.73	  -2158.93	  -2158.93	  -2158.93
165	  -85800.1	   -2234.8	   -2177.5	   -2177.5	   -2177.5
166	  -85813.1	   -2247.8	  -2185.05	  -2185.05	  -2185.05
167	  -85667.9	  -2102.57	  -2186.55	  -2186.55	  -2186.55
168	  -85714.5	  -2149.17	  -2203.02	  -2203.02	  -2203.02
169	  -85884.6	  -2319.33	  -2227.33	  -2227.33	  -2227.33
170	  -85856.5	  -2291.16	  -2238.09	  -2238.09	  -2238.09
171	  -85676.6	  -2111.24	  -2251.91	  -2251.91	  -2251.91
172	  -85792.5	  -2227.21	  -2298.55	  -2298.55	  -2298.55
173	  -86085.1	  -2519.84	  -2356.63	  -2356.63	  -2356.63
174	    -85993	  -2427.71	  -2383.49	  -2383.49	  -2383.49
175	  -85856.5	  -2291.16	  -2386.68	  -2386.68	  -2386.68
176	    -85941	  -2375.69	  -2400.69	  -2400.69	  -2400.69
177	  -86054.8	  -2489.48	  -2428.11	  -2428.11	  -2428.11
178	  -86013.6	   -2448.3	  -2454.69	  -2454.69	  -2454.69
179	  -85978.9	  -2413.63	  -2482.32	  -2482.32	  -2482.32
180	    -86135	  -2569.69	  -2508.23	  -2508.23	  -2508.23
181	  -86175.1	  -2609.79	  -2514.03	  -2514.03	  -2514.03
182	  -85986.5	  -2421.21	  -2507.36	  -2507.36	  -2507.36
183	  -85969.2	  -2403.87	  -2522.96	  -2522.96	  -2522.96
184	  -86216.3	  -2650.98	  -2556.19	  -2556.19	  -2556.19
185	  -86305.2	  -2739.84	  -2561.35	  -2561.35	  -2561.35
186	  -85959.4	  -2394.12	  -2541.26	  -2541.26	  -2541.26
187	  -85938.8	  -2373.52	  -2553.83	  -2553.83	  -2553.83
188	  -86300.8	  -2735.51	  -2603.21	  -2603.21	  -2603.21
189	  -86383.2	  -2817.88	  -2628.52	  -2628.52	  -2628.52
190	  -86042.9	  -2477.56	  -2624.29	  -2624.29	  -2624.29
191	  -85991.9	  -2426.63	  -2653.86	  -2653.86	  -2653.86
192	  -86475.3	     -2910	   -2718.8	   -2718.8	   -2718.8
193	  -86527.3	  -2962.02	   -2744.6	   -2744.6	   -2744.6
194	  -86123.1	  -2557.77	  -2720.95	  -2720.95	  -2720.95
195	  -86113.3	  -2548.02	  -2721.28	  -2721.28	  -2721.28
196	  -86411.4	  -2846.05	  -2765.39	  -2765.39	  -2765.39
197	  -86577.2	  -3011.88	  -2787.48	  -2787.48	  -2787.48
198	  -86260.7	  -2695.41	   -2760.1	   -2760.1	   -2760.1
199	  -86089.5	  -2524.17	     -2742	     -2742	     -2742
200	    -86394	  -2828.72	  -2768.22	  -2768.22	  -2768.22
201	  -86532.8	  -2967.45	  -2793.52	  -2793.52	  -2793.52
202	  -86298.7	  -2733.34	  -2788.95	  -2788.95	  -2788.95
203	  -86191.4	  -2626.05	  -2796.94	  -2796.94	  -2796.94
204	    -86432	  -2866.65	  -2846.16	  -2846.16	  -2846.16
205	  -86606.5	  -3041.14	  -2894.41	  -2894.41	  -2894.41
206	  -86512.2	  -2946.85	  -2899.52	  -2899.52	  -2899.52
207	  -86334.4	  -2769.11	  -2889.01	  -2889.01	  -2889.01
208	  -86383.2	  -2817.88	  -2917.19	  -2917.19	  -2917.19
209	  -86577.2	  -3011.88	  -2981.49	  -2981.49	  -2981.49
210	  -86777.7	  -3212.38	  -3022.22	  -3022.22	  -3022.22
211	  -86597.8	  -3032.47	   -3011.7	   -3011.7	   -3011.7
212	  -86340.9	  -2775.61	  -3002.74	  -3002.74	  -3002.74
213	  -86573.9	  -3008.63	  -3044.08	  -3044.08	  -3044.08
214	  -86860.1	  -3294.75	  -3094.77	  -3094.77	  -3094.77
215	  -86753.9	  -3188.54	  -3093.27	  -3093.27	  -3093.27
