Data	etched_(PECVD_SiO2)_3min
Recipe	SINGH
Site Name	
Points	1501
X-Resolution	0.400000
X-Coord	-3523.85
Y-Coord	-7319.95
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
171	    772395	   1753.56	    2009.2	    2009.2	    2009.2
172	    772773	   2131.81	   2048.94	   2048.94	   2048.94
173	    772979	   2337.75	   2069.22	   2069.22	   2069.22
174	    772591	   1949.75	    2032.4	    2032.4	    2032.4
175	    772456	   1814.31	   2000.29	   2000.29	   2000.29
176	    772641	   1999.63	   2025.09	   2025.09	   2025.09
177	    772850	   2208.81	   2069.24	   2069.24	   2069.24
178	    772803	   2161.13	   2078.46	   2078.46	   2078.46
179	    772569	   1928.06	      2068	      2068	      2068
180	    772644	   2002.88	    2084.6	    2084.6	    2084.6
181	    772882	   2240.25	   2121.31	   2121.31	   2121.31
182	    772856	   2214.19	   2135.19	   2135.19	   2135.19
183	    772689	   2047.31	   2126.74	   2126.74	   2126.74
184	    772682	   2040.81	   2135.35	   2135.35	   2135.35
185	    772869	   2227.19	   2169.16	   2169.16	   2169.16
186	    772914	   2272.75	   2198.31	   2198.31	   2198.31
187	    772803	   2161.13	   2213.07	   2213.07	   2213.07
188	    772814	      2173	   2235.76	   2235.76	   2235.76
189	    772951	   2309.56	   2274.82	   2274.82	   2274.82
190	    772999	   2357.25	   2313.21	   2313.21	   2313.21
191	    772942	   2300.94	   2340.43	   2340.43	   2340.43
192	    773024	   2382.19	   2357.49	   2357.49	   2357.49
193	    773068	   2426.63	   2363.21	   2363.21	   2363.21
194	    772930	      2289	    2368.5	    2368.5	    2368.5
195	    772964	   2322.56	   2394.02	   2394.02	   2394.02
196	    773159	   2517.69	   2430.58	   2430.58	   2430.58
197	    773182	   2540.44	   2447.46	   2447.46	   2447.46
198	    772970	   2329.06	   2448.16	   2448.16	   2448.16
199	    773065	   2423.38	   2459.13	   2459.13	   2459.13
200	    773245	   2603.31	   2472.62	   2472.62	   2472.62
201	    773106	   2464.56	   2468.52	   2468.52	   2468.52
202	    772997	   2355.13	   2465.26	   2465.26	   2465.26
203	    773107	   2465.63	   2484.98	   2484.98	   2484.98
204	    773275	   2633.63	   2505.84	   2505.84	   2505.84
205	    773172	   2530.69	   2506.46	   2506.46	   2506.46
206	    772959	   2317.19	   2518.82	   2518.82	   2518.82
207	    773202	      2561	   2572.97	   2572.97	   2572.97
208	    773454	   2812.44	   2629.45	   2629.45	   2629.45
209	    773331	      2690	   2636.85	   2636.85	   2636.85
210	    773151	   2510.06	   2611.01	   2611.01	   2611.01
211	    773193	   2551.25	   2596.44	   2596.44	   2596.44
212	    773328	   2686.75	    2597.2	    2597.2	    2597.2
213	    773217	   2575.13	   2597.17	   2597.17	   2597.17
214	    773170	    2528.5	   2604.19	   2604.19	   2604.19
215	    773290	   2648.81	   2630.81	   2630.81	   2630.81
216	    773319	   2678.06	   2668.07	   2668.07	   2668.07
217	    773338	    2696.5	   2698.38	   2698.38	   2698.38
218	    773419	   2777.81	   2707.47	   2707.47	   2707.47
219	    773355	   2713.81	   2693.28	   2693.28	   2693.28
220	    773244	   2602.19	   2679.63	   2679.63	   2679.63
221	    773261	   2619.56	   2695.27	   2695.27	   2695.27
222	    773432	   2790.81	   2730.43	   2730.43	   2730.43
223	    773498	   2856.88	   2744.93	   2744.93	   2744.93
224	    773339	   2697.56	   2727.79	   2727.79	   2727.79
225	    773254	   2613.06	    2713.4	    2713.4	    2713.4
226	    773368	   2726.88	   2726.55	   2726.55	   2726.55
227	    773458	   2816.81	   2751.35	   2751.35	   2751.35
228	    773399	   2757.19	      2770	      2770	      2770
229	    773367	   2725.75	   2792.05	   2792.05	   2792.05
230	    773486	      2845	   2826.75	   2826.75	   2826.75
231	    773551	      2910	   2861.89	   2861.89	   2861.89
232	    773506	    2864.5	   2886.23	   2886.23	   2886.23
233	    773547	   2905.69	    2903.5	    2903.5	    2903.5
234	    773584	    2942.5	   2920.51	   2920.51	   2920.51
235	    773522	   2880.75	   2941.07	   2941.07	   2941.07
236	    773650	   3008.63	   2959.87	   2959.87	   2959.87
237	    773680	      3039	   2963.56	   2963.56	   2963.56
238	    773511	   2869.94	   2957.03	   2957.03	   2957.03
239	    773567	   2925.19	   2958.42	   2958.42	   2958.42
240	    773710	   3068.25	   2962.87	   2962.87	   2962.87
241	    773588	   2946.88	   2962.71	   2962.71	   2962.71
242	    773456	   2814.63	   2983.29	   2983.29	   2983.29
243	    773706	      3065	   3035.14	   3035.14	   3035.14
244	    773903	   3261.19	   3070.23	   3070.23	   3070.23
245	    773722	   3080.19	    3051.5	    3051.5	    3051.5
246	    773507	   2865.56	   3019.89	   3019.89	   3019.89
247	    773572	   2930.63	   3032.22	   3032.22	   3032.22
248	    773853	   3211.31	   3072.04	   3072.04	   3072.04
249	    773830	   3188.56	   3082.04	   3082.04	   3082.04
250	    773613	   2971.81	   3057.08	   3057.08	   3057.08
251	    773601	   2959.88	   3040.94	   3040.94	   3040.94
252	    773740	   3098.56	   3051.81	   3051.81	   3051.81
253	    773731	   3089.94	   3071.61	   3071.61	   3071.61
254	    773680	      3039	   3087.29	   3087.29	   3087.29
255	    773796	   3154.94	   3094.23	   3094.23	   3094.23
256	    773774	   3132.19	   3088.58	   3088.58	   3088.58
257	    773618	   2976.13	   3086.92	   3086.92	   3086.92
258	    773707	   3066.06	   3111.16	   3111.16	   3111.16
259	    773883	   3241.63	   3143.86	   3143.86	   3143.86
260	    773878	   3236.25	   3149.07	   3149.07	   3149.07
261	    773681	   3040.06	   3133.99	   3133.99	   3133.99
262	    773690	   3048.75	   3137.18	   3137.18	   3137.18
263	    773887	      3246	   3162.67	   3162.67	   3162.67
264	    773869	   3227.56	   3181.34	   3181.34	   3181.34
265	    773774	   3132.19	   3188.05	   3188.05	   3188.05
266	    773805	   3163.63	   3203.83	   3203.83	   3203.83
267	    773904	   3262.25	   3233.18	   3233.18	   3233.18
268	    773940	   3299.06	   3261.65	   3261.65	   3261.65
269	    773873	   3231.88	   3284.41	   3284.41	   3284.41
270	    773959	    3317.5	   3301.26	   3301.26	   3301.26
271	    774054	   3412.88	   3299.29	   3299.29	   3299.29
272	    773871	   3229.75	   3280.14	   3280.14	   3280.14
273	    773788	   3146.25	   3273.78	   3273.78	   3273.78
274	    774001	   3359.81	   3283.91	   3283.91	   3283.91
275	    774076	   3434.56	    3272.5	    3272.5	    3272.5
276	    773764	   3122.44	   3235.21	   3235.21	   3235.21
277	    773722	   3080.19	   3219.59	   3219.59	   3219.59
278	    773956	   3314.25	   3240.53	   3240.53	   3240.53
279	    774004	   3363.06	   3259.63	   3259.63	   3259.63
280	    773823	   3182.06	   3261.84	   3261.84	   3261.84
281	    773839	   3197.19	   3273.09	   3273.09	   3273.09
282	    774024	   3382.56	   3300.66	   3300.66	   3300.66
283	    773985	    3343.5	   3328.41	   3328.41	   3328.41
284	    773905	   3263.31	   3361.63	   3361.63	   3361.63
285	    774049	    3407.5	   3414.15	   3414.15	   3414.15
286	    774194	   3552.69	   3470.65	   3470.65	   3470.65
287	    774159	      3518	   3508.62	   3508.62	   3508.62
288	    774136	   3494.19	   3530.53	   3530.53	   3530.53
289	    774217	   3575.44	   3545.47	   3545.47	   3545.47
290	    774244	   3602.56	   3552.59	   3552.59	   3552.59
291	    774111	   3469.25	   3557.45	   3557.45	   3557.45
292	    774218	   3576.56	      3564	      3564	      3564
293	    774349	   3707.69	   3555.66	   3555.66	   3555.66
294	    774066	   3424.81	   3531.67	   3531.67	   3531.67
